Longitude;Latitude;DEPART;Elevation (m);Moho Depth (m);Curie Depth (Km);Free Air Anomaly (mGal);Vertical Gravity Gradient (E);Bouguer Anomaly (mGal);Fault;Strike-slip Fault;Reverse or Thrust Fault;Lineament;Magnetic Anomaly (nT)
-73.18248412;10.57571428;CESAR;0.037037037;0.016727168;0.642857143;0.208098488;0.213411737;0.511773661;0.004248868;0.020932322;0.0227968;0.119149525;0.563605095
-74.93232807;9.761558326;BOLÍVAR;0.010582011;0.4078434;0.428571429;0.107819072;0.245277976;0.375750597;0.043746389;0.046412722;0.037715981;0.414656564;0.546604934
-75.64836923;5.035286028;CALDAS;0.285714286;0.504340981;0.428571429;0.16122273;0.14828344;0.206471522;0.003160576;0.025640618;0.023060957;0.025444453;0.580102109
-75.59312498;1.298442615;CAQUETÁ;0.047619048;0.375312419;0.571428571;0.133978915;0.239308624;0.381557929;0.059531089;0.183359955;0.014579529;0.201723461;0.744865154
-76.81393473;4.97579831;CHOCÓ;0.015873016;0.419580688;0.571428571;0.065881388;0.200879069;0.294179067;0.006957261;0.11936119;0.004492344;0.264388938;0.531314171
-73.61157122;6.000994209;SANTANDER;0.338624339;0.701711897;0.928571429;0.197885066;0.191345925;0.302890965;0.008562939;0.055949731;0.042669584;0.118147057;0.67565891
-72.87713124;6.606960947;SANTANDER;0.28042328;0.53708844;1;0.184805142;0.154549774;0.283467267;0.002264488;0.00184758;0.016047557;0.264858841;0.494976008
-76.9198823;5.14626607;CHOCÓ;0.005291005;0.387845946;0.5;0.091776266;0.243614873;0.346311348;0.022307704;0.104914799;0.016964512;0.302193015;0.556363041
-73.89003267;6.722216096;SANTANDER;0.015873016;0.652657463;0.928571429;0.013344905;0.214777857;0.204471885;0.060795106;0.050542132;0.015688964;0.283841763;0.664310862
-75.07621156;3.012168576;HUILA;0.248677249;0.731892875;0.785714286;0.117647064;0.214243288;0.208096264;0.029723284;0.012969632;0.005455733;0.06632631;0.557892929
-70.14557909;-3.609536045;AMAZONAS;0.026455026;0.307311105;0.714285714;0.158597104;0.259800428;0.438057323;0.941194547;0.941496653;0.939558882;0.80198059;0.656458866
-70.62369348;-3.797231354;AMAZONAS;0.015873016;0.298096196;0.785714286;0.159777435;0.256919696;0.450436852;0.98845399;0.932856043;0.928546082;0.802188513;0.617913029
-75.68096844;4.496676255;QUINDÍO;0.301587302;0.498717773;0.285714286;0.213903758;0.082264196;0.280328582;0.005301617;0.041136895;0.046134597;0.070156573;0.563532058
-74.66981299;10.32069075;MAGDALENA;0.005291005;0.381882793;0.357142857;0.093125234;0.23886315;0.351698535;0.063597821;0.061566836;0.044991658;0.482466764;0.495670674
-72.24865287;5.423725706;CASANARE;0.042328042;0.493993133;0.857142857;0.067736203;0.214243288;0.279191125;0.034459017;0.082453661;0.003565865;0.300867003;0.53689487
-75.63517324;5.150512426;CALDAS;0.174603175;0.510169253;0.428571429;0.127330562;0.207293894;0.265070657;0.004385322;0.040532785;0.00806791;0.002159269;0.597637877
-77.17157954;1.863124089;CAUCA;0.185185185;0.517106557;0.428571429;0.095485866;0.166013305;0.20980175;0.005080741;0.028153483;0.014400542;0.109852977;0.531701756
-74.00824769;11.25293082;MAGDALENA;0.068783069;0.004972735;0.285714286;0.353495219;0.363031599;0.714887989;0.005287696;0.038476594;0.003098107;0.415768191;0.38641792
-77.77391092;1.012492111;NARIÑO;0.703703704;0.803688086;0.357142857;0.332297551;0.213174151;0.18434362;0.006073505;0.085097844;0.062420611;0.036635472;0.532585345
-76.78920318;5.104072168;CHOCÓ;0.015873016;0.398811456;0.571428571;0.072264777;0.230072464;0.309881756;0.007549463;0.106378884;0.007853424;0.263286466;0.561432154
-75.55010995;8.747296959;CÓRDOBA;0.021164021;0.344211777;0.428571429;0.14127764;0.271531243;0.406833109;0.006625977;0.060985215;0.011944139;0.330409647;0.567321557
-75.78839266;3.040675108;TOLIMA;0.455026455;0.87056006;0.642857143;0.27973697;0.355547636;0.413694372;0.003683581;0.053435831;0.004858235;0.025820526;0.563258411
-76.0803434;5.274854442;RISARALDA;0.259259259;0.432921801;0.357142857;0.28693936;0.166696365;0.368727563;0.014000066;0.035732456;0.053926752;0.120848001;0.718757081
-73.78112504;3.666157697;META;0.084656085;0.42461096;0.857142857;0.08305633;0.216767641;0.276155471;0.015417844;0.113609655;0.009907852;0.128139311;0.372974838
-74.21659489;5.852452601;BOYACÁ;0.137566138;0.611481955;0.857142857;0.124921736;0.243139701;0.291787415;0.040138521;0.034463944;0.010640872;0.170131864;0.643479003
-75.04071399;10.89740205;ATLÁNTICO;0;0.248482707;0;0.160524165;0.266215253;0.448071517;0.014646644;0.024888557;0.002835129;0.615883491;0.361287248
-77.29310067;1.072468379;NARIÑO;0.64021164;0.922847616;0.428571429;0.314159092;0.273818009;0.2201188;0.015526452;0.047975393;0.033880847;0.074152911;0.537610635
-76.37389482;4.328280337;VALLE DEL CAUCA;0.291005291;0.303695835;0.571428571;0.429035999;0.404015206;0.547859469;0.004458534;0.09667415;0.034155856;0.15367229;0.562304706
-73.79816456;10.86939131;CESAR;0.82010582;0.115778974;0.428571429;0.794864387;0.771798527;0.934501575;0.008220353;0.042829684;0.033195944;0.299935043;0.476123297
-73.76495163;5.775391927;BOYACÁ;0.576719577;0.715415442;0.928571429;0.363419582;0.27123426;0.234778179;0.012751652;0.024591619;0.028607685;0.094409868;0.706849405
-74.87450184;7.816725695;ANTIOQUIA;0.010582011;0.468558526;0.714285714;0.085320632;0.23544785;0.337731653;0.049914556;0.018003923;0.039256927;0.098374399;0.569094902
-75.933832;9.112437863;CÓRDOBA;0.005291005;0.147462523;0.285714286;0.140506828;0.250475172;0.428088919;0.029648868;0.037094058;0.005812964;0.473876105;0.559823711
-72.31958062;11.34751836;LA GUAJIRA;0.010582011;0.32500426;0.428571429;0.12655972;0.257335472;0.398619021;0.082936569;0.098704609;0.021544989;0.362176028;0.41934865
-72.70064613;11.39906256;LA GUAJIRA;0.005291005;0.353125654;0.357142857;0.107819072;0.240942029;0.373015301;0.041837649;0.086840444;0.041254411;0.339055991;0.227800071
-78.04613084;1.653006648;NARIÑO;0.026455026;0.276401642;0.428571429;0.170858034;0.2448622;0.4660904;0.022842234;0.019840947;0.00676169;0.162059776;0.589151917
-77.85636454;0.892751277;NARIÑO;0.73015873;0.816764307;0.357142857;0.424627847;0.507454265;0.318624508;0.01537418;0.099064196;0.064967208;0.000318729;0.527601929
-76.90851799;1.735599653;CAUCA;0.518518519;0.691034678;0.357142857;0.33521223;0.370367071;0.378901919;0.003073042;0.0133741;0.04178784;0.130564736;0.536207345
-77.8464283;2.033851638;NARIÑO;0.021164021;0.29125569;0.5;0.189743235;0.269422666;0.49029397;0.038539199;0.045036932;0.040955299;0.215158413;0.475807127
-73.92644864;8.483064687;BOLÍVAR;0.005291005;0.399048435;0.714285714;0.119429601;0.258493704;0.3927733;0.020357655;0.053936834;0.033173339;0.084578977;0.643641633
-75.17625361;10.54416282;ATLÁNTICO;0.063492063;0.297238793;0.071428571;0.153394046;0.292795201;0.391150603;0.017941129;0.016439045;0.005181641;0.630241559;0.361890699
-73.27373977;8.553422432;NORTE DE SANTANDER;0.201058201;0.505679336;0.642857143;0.157826292;0.153153956;0.350318538;0.001955878;0.024316323;0.033726655;0.269609444;0.69682739
-77.54802415;0.975680872;NARIÑO;0.624338624;0.948259424;0.428571429;0.306932614;0.175813732;0.110581209;0.013163824;0.064298333;0.03526672;0.017425235;0.534705699
-72.48823474;5.613470244;BOYACÁ;0.301587302;0.539282007;0.928571429;0.218046939;0.285519126;0.303396956;0.015019399;0.057035901;0.01196539;0.221909129;0.366459587
-76.90926292;0.341225811;PUTUMAYO;0.063492063;0.485377537;0.357142857;0.109143926;0.250593965;0.332663927;0.053213924;0.056839695;0.039215012;0.23394988;0.558056533
-72.56858544;6.597813384;BOYACÁ;0.62962963;0.627431392;1;0.357638399;0.346044191;0.278094103;0.004084171;0.035179383;0.043590231;0.309389837;0.499487441
-75.4374404;5.642633744;CALDAS;0.349206349;0.584812445;0.571428571;0.154333494;0.065900451;0.191095062;0.006349296;0.050561837;0.06419039;0.03939454;0.66198925
-72.38810016;-0.133852208;CAQUETÁ;0.058201058;0.352585822;0.714285714;0.15235824;0.247505346;0.40195258;0.436521281;0.408342605;0.387500508;0.154365393;0.533891252
-78.0745395;1.998870193;NARIÑO;0.010582011;0.246602893;0.5;0.135689176;0.255375386;0.422480565;0.073672708;0.047997668;0.04881992;0.239004958;0.542053575
-72.65790276;11.27950186;LA GUAJIRA;0.010582011;0.333132357;0.357142857;0.132461343;0.241535994;0.393356088;0.029568255;0.073326648;0.026346168;0.308795287;0.235681607
-75.24337753;2.74415174;HUILA;0.195767196;0.728839504;0.785714286;0.095750829;0.231022808;0.202368397;0.01398665;0.053177964;0.011593606;0.057563287;0.592341212
-77.3229293;1.783856902;CAUCA;0.174603175;0.499046371;0.428571429;0.178084512;0.146501544;0.319157265;0.002836566;0.048154324;0.008101922;0.080664558;0.546180994
-75.20559745;6.913532046;ANTIOQUIA;0.380952381;0.511124983;0.571428571;0.231295481;0.243971252;0.290661227;0.013272267;0.06137385;0.05324968;0.113472536;0.529677162
-73.02319182;7.126071255;SANTANDER;0.455026455;0.682446367;0.928571429;0.312472914;0.347499406;0.317019739;0.003259587;0.012942319;0.031722486;0.393892452;0.688190162
-74.74002192;8.853388735;SUCRE;0;0.473198322;0.428571429;0.056535163;0.231587075;0.299616766;0.077245971;0.062201332;0.05750121;0.177820635;0.546568903
-75.5808108;9.345158218;SUCRE;0;0.206698889;0.285714286;0.149323125;0.248307199;0.439616368;0.03483423;0.052442222;0.008222358;0.43411042;0.578342073
-75.6866928;9.17362285;CÓRDOBA;0;0.20227019;0.285714286;0.150816614;0.266334046;0.454201024;0.023489326;0.06092545;0.015933596;0.425220438;0.540719752
-76.03996116;9.142640355;CÓRDOBA;0.021164021;0.119217643;0.285714286;0.149130436;0.26164172;0.427792994;0.037229725;0.039146886;0.007077926;0.504090116;0.566826202
-77.06605283;3.646998142;VALLE DEL CAUCA;0.010582011;0.33180651;0.428571429;0.082285518;0.18938584;0.337199746;0.028555701;0.103810485;0.069727748;0.07317164;0.526300892
-70.22776214;-3.860563652;AMAZONAS;0.015873016;0.307913167;0.714285714;0.155658348;0.257335472;0.440728677;0.984629859;0.964195792;0.962197898;0.856901859;0.617215117
-76.09883745;4.222790918;VALLE DEL CAUCA;0.227513228;0.277165131;0.428571429;0.192320681;0.21471846;0.34250673;0.009025871;0.084239066;0.009045184;0.176533069;0.646608245
-74.98453999;9.791463574;BOLÍVAR;0.026455026;0.390210812;0.357142857;0.129378064;0.274679259;0.401838452;0.033893628;0.041144319;0.029898547;0.429129165;0.549306016
-76.5408994;5.733725657;CHOCÓ;0.015873016;0.317700521;0.428571429;0.150720255;0.225558327;0.391795321;0.00973781;0.055617351;0.065708445;0.296125418;0.868837357
-72.71264048;-1.441990959;AMAZONAS;0.031746032;0.247392105;0.785714286;0.171580682;0.260572583;0.45212284;0.650791803;0.550368671;0.528440802;0.24632003;0.572010227
-77.35473388;1.668936623;CAUCA;0.111111111;0.53417157;0.5;0.135978223;0.237229746;0.337392947;0.014393007;0.056154925;0.012523619;0.049750622;0.544352789
-75.44255246;9.504190209;SUCRE;0.005291005;0.236181341;0.285714286;0.15257504;0.260988358;0.433361961;0.035656874;0.025692837;0.011382595;0.44164561;0.606438708
-76.59105871;2.430363534;CAUCA;0.375661376;0.748079511;0.285714286;0.214843201;0.218876218;0.230510131;0.004829739;0.039713021;0.038117322;0.162388409;0.407725333
-70.70574563;7.079086577;ARAUCA;0.026455026;0.368820072;0.928571429;0.12537939;0.253890473;0.380380293;0.232414364;0.172771876;0.148490807;0.815913797;0.462926919
-74.85197532;8.496936752;SUCRE;0;0.475879442;0.571428571;0.070939923;0.25086125;0.316103146;0.051254372;0.046863444;0.03944869;0.122758869;0.49533243
-75.384621;7.525940066;ANTIOQUIA;0.058201058;0.449137412;0.571428571;0.163101626;0.221816346;0.394486872;0.02432863;0.068539757;0.071270407;0.234334216;0.378925917
-75.90691199;6.439056149;ANTIOQUIA;0.343915344;0.45629316;0.357142857;0.245218495;0.21471846;0.289585289;0.01013129;0.03273773;0.019149537;0.198629066;0.590556181
-74.770624;3.515649331;HUILA;0.248677249;0.804686374;0.714285714;0.165269569;0.164409598;0.251824906;0.014476821;0.061960675;0.008167286;0.193989462;0.585178364
-70.49843844;-3.586199163;AMAZONAS;0.026455026;0.303734377;0.785714286;0.156597796;0.255612972;0.434104311;0.949442917;0.916255724;0.912239388;0.756224214;0.670555064
-75.55725559;8.491177524;CÓRDOBA;0.021164021;0.373843416;0.5;0.11983909;0.250831551;0.380637201;0.01746101;0.035290736;0.021198204;0.31005214;0.557202808
-76.62263126;7.631421704;ANTIOQUIA;0.021164021;0.33219547;0.357142857;0.164619169;0.232775006;0.443505083;0.031990205;0.036297187;0.017203017;0.133354134;0.279016743
-74.65113873;6.819729377;ANTIOQUIA;0.142857143;0.433388894;0.785714286;0.15876574;0.255672369;0.346399498;0.021471725;0.018010159;0.016701513;0.124932893;0.635202093
-76.52716545;7.844779276;ANTIOQUIA;0.111111111;0.328689621;0.428571429;0.158428498;0.307822523;0.344286976;0.006597076;0.065908066;0.011723117;0.161070187;0.357848003
-73.65631327;7.545719455;SANTANDER;0.010582011;0.534699318;0.928571429;0.004311808;0.218698028;0.213293962;0.028868025;0.037426129;0.033563149;0.247978719;0.66399599
-74.16778381;7.593662125;BOLÍVAR;0.126984127;0.640224139;0.857142857;0.139157891;0.287390116;0.335092231;0.005667157;0.015698766;0.040603647;0.109808928;0.615746581
-75.6225535;3.320488751;TOLIMA;0.211640212;0.767912487;0.642857143;0.162354867;0.216084581;0.315993019;0.004771266;0.069693552;0.008392784;0.04163977;0.577534767
-75.25741531;0.687902859;CAQUETÁ;0.037037037;0.279514699;0.642857143;0.155730596;0.256830601;0.422226026;0.153151827;0.238078536;0.099985778;0.285386756;0.55892097
-73.9847266;7.226740881;ANTIOQUIA;0.010582011;0.632929698;0.857142857;0.034181249;0.212372297;0.250892113;0.045024457;0.047447447;0.037654248;0.215358105;0.656507558
-73.87156819;10.67256235;CESAR;0.227513228;0.112132441;0.5;0.516428202;0.372564742;0.713362873;0.004845502;0.042299543;0.03075251;0.287824387;0.369822549
-74.87991104;3.63794341;TOLIMA;0.211640212;0.792982244;0.714285714;0.062533145;0.183713471;0.169780011;0.003200644;0.064271315;0.004419985;0.167699786;0.511391545
-74.9559112;4.506613913;TOLIMA;0.105820106;0.698101302;0.714285714;0.057113287;0.204561654;0.223906676;0.016296077;0.072266801;0.00522242;0.114306431;0.575306968
-77.06722341;2.063122702;CAUCA;0.121693122;0.52984306;0.357142857;0.102471461;0.128741981;0.24320114;0.003782803;0.031738452;0.005373715;0.173529537;0.485816807
-75.67200182;6.308173359;ANTIOQUIA;0.507936508;0.479050245;0.428571429;0.365057583;0.413132573;0.391321493;0.006270902;0.01749151;0.014637745;0.123709545;0.626356465
-75.1055558;10.31710773;ATLÁNTICO;0;0.335029508;0.214285714;0.121043503;0.250772155;0.40486032;0.024034413;0.014881485;0.004906035;0.577190943;0.4585291
-75.30242493;9.585824413;SUCRE;0.095238095;0.27648296;0.357142857;0.182155433;0.30565455;0.408800155;0.010505951;0.010776485;0.010168898;0.435210564;0.554524449
-73.7623579;10.60301926;CESAR;0.396825397;0.112528932;0.571428571;0.448932901;0.313346401;0.579449594;0.005789513;0.056228836;0.042786315;0.25170243;0.512328046
-76.98192002;6.530160356;CHOCÓ;0;0.269278002;0.428571429;0.144553667;0.234467807;0.430523275;0.015958628;0.067429904;0.04240396;0.308146485;0.608832059
-73.22993979;9.927788608;CESAR;0.021164021;0.335336514;0.571428571;0.164980493;0.182852221;0.453558354;0.000493806;0.011891746;0.034739457;0.112012708;0.623847553
-74.96420363;5.662212074;CALDAS;0.169312169;0.550915921;0.642857143;0.133039467;0.233250178;0.293618149;0.01050257;0.023346103;0.050034482;0.061875532;0.656110884
-74.04769083;10.98348914;MAGDALENA;0.296296296;0.035023501;0.357142857;0.370718324;0.260572583;0.545102595;0.004401121;0.017392224;0.009589083;0.375373135;0.463117141
-75.87331289;0.907718524;PUTUMAYO;0.042328042;0.36081071;0.428571429;0.120128166;0.248722975;0.358804342;0.068975971;0.15945633;0.049819713;0.219185361;0.691686863
-75.97617714;1.375329608;CAQUETÁ;0.121693122;0.541477189;0.428571429;0.149997608;0.196097648;0.28661841;0.022059642;0.138228271;0.005788695;0.096430774;0.541431622
-74.654403;4.052792819;TOLIMA;0.116402116;0.768795825;0.785714286;0.05104303;0.154252792;0.222034537;0.013343282;0.007502501;0.006121791;0.14951768;0.379994209
-73.97051654;9.329314074;CESAR;0.010582011;0.462589117;0.571428571;0.114876914;0.257038489;0.385509297;0.032923019;0.027584542;0.041554326;0.254326954;0.450987432
-74.91064216;5.113959023;TOLIMA;0.095238095;0.658228441;0.714285714;0.103844509;0.228528154;0.307158503;0.005190287;0.05273877;0.018981313;0.02238142;0.654805627
-73.13224781;10.80319634;CESAR;0.100529101;0.025139934;0.571428571;0.285759035;0.214837254;0.497641127;0.001962831;0.035624874;0.033074188;0.171690148;0.531197636
-73.14349265;6.285259228;SANTANDER;0.26984127;0.566647014;1;0.2203835;0.21849014;0.321985137;0.002153787;0.05042953;0.006215414;0.153731958;0.593847728
-75.64038241;3.338872562;TOLIMA;0.259259259;0.762746593;0.642857143;0.182589019;0.216084581;0.29441432;0.004268407;0.067837259;0.00786227;0.045123086;0.574146486
-74.40270443;8.220095283;BOLÍVAR;0.074074074;0.520224548;0.714285714;0.142698854;0.269986933;0.406958991;0.008888752;0.015840033;0.02112307;0.020806633;0.515351465
-73.22874485;6.526465815;SANTANDER;0.201058201;0.596194131;1;0.169942667;0.254187455;0.361540622;0.009765071;0.033215062;0.024418287;0.218236415;0.512362779
-76.02613313;7.030830132;ANTIOQUIA;0.407407407;0.451441016;0.285714286;0.374500181;0.294042528;0.371096887;0.017963886;0.043112981;0.041420085;0.083422491;0.439864014
-77.49805176;0.95721255;NARIÑO;0.597883598;0.967103382;0.428571429;0.185889113;0.102488715;0.01758827;0.008743858;0.057440505;0.029073934;0.010013686;0.534902088
-73.80881198;9.182773212;CESAR;0;0.417383198;0.642857143;0.120417214;0.24126871;0.398181689;0.019005821;0.011866148;0.013587909;0.234450398;0.491571172
-73.75315512;4.080006444;META;0.169312169;0.5254976;0.857142857;0.116033162;0.214272986;0.261987266;0.003438303;0.07793053;0.002762023;0.121760481;0.224759772
-72.18463665;6.948323838;BOYACÁ;0.201058201;0.607800621;0.928571429;0.122898316;0.204383464;0.237666138;0.009724228;0.028931228;0.013661539;0.455636063;0.514748015
-78.60929115;1.34540799;NARIÑO;0.021164021;0.247221852;0.285714286;0.118104747;0.241595391;0.374705967;0.051462052;0.10181512;0.091069293;0.236041294;0.554130048
-77.11816361;3.633117191;VALLE DEL CAUCA;0.005291005;0.319054915;0.428571429;0.082285518;0.200611784;0.345971651;0.037412089;0.105099742;0.072972678;0.073395452;0.533472505
-73.25353467;6.274141678;SANTANDER;0.37037037;0.600352134;1;0.259647362;0.379989309;0.341893963;0.003623942;0.050563598;0.015614838;0.146558498;0.624810671
-76.69452749;8.428147741;ANTIOQUIA;0.010582011;0.252063358;0.357142857;0.130919689;0.257751247;0.403725746;0.014101534;0.041830785;0.010374969;0.330464582;0.430302946
-77.11320241;3.450440754;VALLE DEL CAUCA;0.010582011;0.295797026;0.428571429;0.144987238;0.23886315;0.403057846;0.024320788;0.08450069;0.057435956;0.029868958;0.515892915
-75.69847675;3.275206502;TOLIMA;0.470899471;0.78744935;0.642857143;0.251842766;0.249673319;0.214839755;0.007963825;0.059223101;0.012757318;0.026369175;0.547465476
-74.08095056;10.50352191;MAGDALENA;0.021164021;0.15188421;0.5;0.171050752;0.223449751;0.457627496;0.011356623;0.015845048;0.001564375;0.326508443;0.367519764
-74.76777925;8.612233812;SUCRE;0;0.480132529;0.571428571;0.068603375;0.239160133;0.305414992;0.054289881;0.042011202;0.038098857;0.12577438;0.49409177
-76.65049218;0.895489025;PUTUMAYO;0.079365079;0.558411257;0.357142857;0.081538756;0.229240912;0.274941817;0.022980287;0.060391793;0.010131506;0.226416691;0.57122889
-75.41784226;8.860605548;CÓRDOBA;0.015873016;0.360213899;0.357142857;0.115599562;0.255167498;0.3783587;0.023355277;0.077051076;0.02090474;0.312557904;0.556890858
